Trial.ID	Target.ID	Lexicality	Morphtype	Target	Prime	Primetype	Logfreq.Zipf.t	Lent	Lenp	Logfreq.Zipf.p	Nt	Np	Rotation	Language
211009	9	WORD	TR	farina	farinoso	rel	3,655561789	6	8	1,19092323	15	3	B	ita
221010	10	WORD	TR	frusta	ciarpame	ctrl	3,435200351	6	8	2,433961279	8	0	A	ita
211010	10	WORD	TR	frusta	frustata	rel	3,435200351	6	8	2,675223069	8	6	B	ita
221011	11	WORD	TR	gettone	scambista	ctrl	2,902730459	7	9	1,734991274	6	3	A	ita
211011	11	WORD	TR	gettone	gettonato	rel	2,902730459	7	9	1,96907448	6	3	B	ita
221012	12	WORD	TR	ghiaccio	campagnolo	ctrl	4,501191597	8	10	2,911082533	4	3	A	ita
211012	12	WORD	TR	ghiaccio	ghiacciolo	rel	4,501191597	8	10	3,039112347	4	1	B	ita
221013	13	WORD	TR	mazza	bombola	ctrl	3,989228512	5	7	3,271910277	18	4	A	ita
211013	13	WORD	TR	mazza	mazzata	rel	3,989228512	5	7	2,513142525	18	3	B	ita
221014	14	WORD	TR	occhio	naturale	ctrl	4,938218485	6	8	4,473998205	6	5	A	ita
211014	14	WORD	TR	occhio	occhiata	rel	4,938218485	6	8	4,908593733	6	6	B	ita
221015	15	WORD	TR	origine	linguaggio	ctrl	4,046139425	7	10	4,109215743	4	2	A	ita
211015	15	WORD	TR	origine	originario	rel	4,046139425	7	10	3,26464158	4	2	B	ita
221016	16	WORD	TR	parola	necrotico	ctrl	5,141239394	6	9	2,25162107	12	4	A	ita
211016	16	WORD	TR	parola	paroliere	rel	5,141239394	6	9	2,321256999	12	2	B	ita
221017	17	WORD	TR	pensione	petroliera	ctrl	4,35184173	8	10	2,552651066	7	3	A	ita
211017	17	WORD	TR	pensione	pensionato	rel	4,35184173	8	10	3,077413955	7	2	B	ita
221018	18	WORD	TR	sabbia	soporifero	ctrl	4,17791877	6	10	2,395043213	6	3	A	ita
211018	18	WORD	TR	sabbia	sabbiatura	rel	4,17791877	6	10	1,792983221	6	0	B	ita
221019	19	WORD	TR	schifo	monetario	ctrl	4,853492197	6	9	3,045229272	10	2	A	ita
211019	19	WORD	TR	schifo	schifoso	rel	4,853492197	6	9	4,051261237	10	4	B	ita
221020	20	WORD	TR	servo	sudista	ctrl	4,030086913	5	7	2,696073208	17	5	A	ita
211020	20	WORD	TR	servo	servile	rel	4,030086913	5	7	2,689233784	17	7	B	ita
221021	21	WORD	TR	stile	liberale	ctrl	4,550474147	5	8	3,294726951	17	9	A	ita
211021	21	WORD	TR	stile	stilista	rel	4,550474147	5	8	3,26464158	17	3	B	ita
221022	22	WORD	TR	strada	eleganza	ctrl	5,311710966	6	8	3,352291232	14	1	A	ita
211022	22	WORD	TR	strada	stradale	rel	5,311710966	6	8	3,802646538	14	1	B	ita
221023	23	WORD	TR	tasto	frittata	ctrl	3,537276204	5	8	3,313139108	22	5	A	ita
211023	23	WORD	TR	tasto	tastiera	rel	3,537276204	5	8	3,304866582	22	4	B	ita
221024	24	WORD	TR	tavolo	plateale	ctrl	4,727229102	6	8	2,352291232	11	1	A	ita
211024	24	WORD	TR	tavolo	tavolata	rel	4,727229102	6	8	2,232315915	11	4	B	ita
221025	25	WORD	TR	uggia	spumame	ctrl	1,491953226	5	7	1,19092323	3	0	A	ita
211025	25	WORD	TR	uggia	uggioso	rel	1,491953226	5	7	1,491953226	3	2	B	ita
211026	26	WORD	TR	arco	arcata	rel	3,873970268	4	6	2,421372151	16	4	A	ita
221026	26	WORD	TR	arco	melone	ctrl	3,873970268	4	6	3,275499508	16	8	B	ita
211027	27	WORD	TR	arte	artista	rel	4,622929917	4	7	4,298980604	26	4	A	ita
221027	27	WORD	TR	arte	sottile	ctrl	4,622929917	4	7	3,863021088	26	4	B	ita
211028	28	WORD	TR	asma	asmatico	rel	3,516233602	4	8	2,433961279	16	3	A	ita
221028	28	WORD	TR	asma	fogliame	ctrl	3,516233602	4	8	2,480957841	16	4	B	ita
211029	29	WORD	TR	atto	attore	rel	4,411815479	4	6	4,260961097	27	12	A	ita
221029	29	WORD	TR	atto	morale	ctrl	4,411815479	4	6	4,317217021	27	7	B	ita
211030	30	WORD	TR	canto	cantore	rel	4,136637944	5	7	2,321256999	30	3	A	ita
221030	30	WORD	TR	canto	mammola	ctrl	4,136637944	5	7	2,094013217	30	3	B	ita
211031	31	WORD	TR	cubo	cubista	rel	3,379851714	4	7	2,304866582	21	4	A	ita
221031	31	WORD	TR	cubo	tessile	ctrl	3,379851714	4	7	2,787520326	21	2	B	ita
211032	32	WORD	TR	dito	ditata	rel	4,477604199	4	6	1,792983221	46	7	A	ita
221032	32	WORD	TR	dito	idrico	ctrl	4,477604199	4	6	2,808971327	46	2	B	ita
211033	33	WORD	TR	dose	dosaggio	rel	4,069732162	4	8	3,149964622	32	1	A	ita
221033	33	WORD	TR	dose	camerata	ctrl	4,069732162	4	8	2,965440196	32	3	B	ita
211034	34	WORD	TR	erba	erboso	rel	4,450278157	4	6	2,120342156	17	3	A	ita
221034	34	WORD	TR	erba	areola	ctrl	4,450278157	4	6	2,145165739	17	2	B	ita
211035	35	WORD	TR	fama	famoso	rel	3,907760953	4	6	4,374477764	40	8	A	ita
221035	35	WORD	TR	fama	ideale	ctrl	3,907760953	4	6	4,063662057	40	6	B	ita
211036	36	WORD	TR	fato	fatale	rel	3,609224521	4	6	3,699452949	41	15	A	ita
221036	36	WORD	TR	fato	fidata	ctrl	3,609224521	4	6	3,369900177	41	13	B	ita
211037	37	WORD	TR	fieno	fienile	rel	3,374193074	5	7	3,541171248	12	2	A	ita
221037	37	WORD	TR	fieno	vettore	ctrl	3,374193074	5	7	2,993696955	12	8	B	ita
211038	38	WORD	TR	forno	fornaio	rel	4,012764157	5	7	3,074584665	17	2	A	ita
221038	38	WORD	TR	forno	frenata	ctrl	4,012764157	5	7	2,990263779	17	12	B	ita
211039	39	WORD	TR	legno	legname	rel	4,25162107	5	7	3,057210569	16	1	A	ita
221039	39	WORD	TR	legno	puerile	ctrl	4,25162107	5	7	2,59746341	16	1	B	ita
211040	40	WORD	TR	mito	mitico	rel	3,847979083	4	6	3,308194526	37	7	A	ita
221040	40	WORD	TR	mito	botola	ctrl	3,847979083	4	6	3,353786223	37	4	B	ita
211041	41	WORD	TR	nervo	nervoso	rel	3,431472478	5	7	4,431597258	7	6	A	ita
221041	41	WORD	TR	nervo	turista	ctrl	3,431472478	5	7	3,467385034	7	7	B	ita
211042	42	WORD	TR	noia	noioso	rel	3,913557153	4	6	4,170926602	34	4	A	ita
221042	42	WORD	TR	noia	sadico	ctrl	3,913557153	4	6	3,318028028	34	7	B	ita
211043	43	WORD	TR	orto	ortaggio	rel	3,238198097	4	8	2,094013217	30	1	A	ita
221043	43	WORD	TR	orto	litorale	ctrl	3,238198097	4	8	2,367014489	30	2	B	ita
211044	44	WORD	TR	pollo	pollame	rel	4,465312026	5	7	2,734991274	26	2	A	ita
221044	44	WORD	TR	pollo	nudista	ctrl	4,465312026	5	7	2,70943717	26	3	B	ita
211045	45	WORD	TR	regia	regista	rel	3,529379724	5	7	4,125421681	10	9	A	ita
221045	45	WORD	TR	regia	pittore	ctrl	3,529379724	5	7	3,656306081	10	4	B	ita
211046	46	WORD	TR	sano	sanitario	rel	4,129693053	4	9	3,409721228	47	2	A	ita
221046	46	WORD	TR	sano	alcolista	ctrl	4,129693053	4	9	3,280828341	47	1	B	ita
211047	47	WORD	TR	sasso	sassata	rel	3,749631801	5	7	1,93128592	13	6	A	ita
221047	47	WORD	TR	sasso	fazione	ctrl	3,749631801	5	7	2,98331492	13	10	B	ita
211048	48	WORD	TR	taxi	taxista	rel	4,58973096	4	7	2,469676831	16	2	A	ita
221048	48	WORD	TR	taxi	pontile	ctrl	4,58973096	4	7	2,824391686	16	2	B	ita
211049	49	WORD	TR	vello	veliero	rel	2,433961279	5	7	2,571134472	28	2	A	ita
221049	49	WORD	TR	vello	bravata	ctrl	2,433961279	5	7	2,993696955	28	5	B	ita
211050	50	WORD	TR	vetro	vetrata	rel	4,228747981	5	7	2,942971678	16	2	A	ita
221050	50	WORD	TR	vetro	fondale	ctrl	4,228747981	5	7	2,997103204	16	5	B	ita
221051	51	WORD	OP	abito	documento	ctrl	4,311990397	5	9	4,226952961	17	5	A	ita
211051	51	WORD	OP	abito	abitudine	rel	4,311990397	5	9	4,053054609	17	2	B	ita
221052	52	WORD	OP	artiglio	locandiere	ctrl	2,986803247	8	10	2,622286994	2	2	A	ita
211052	52	WORD	OP	artiglio	artigliere	rel	2,986803247	8	10	2,93128592	2	2	B	ita
221053	53	WORD	OP	ballo	sedimento	ctrl	4,761524539	5	9	2,212112529	32	4	A	ita
211053	53	WORD	OP	ballo	ballatoio	rel	4,761524539	5	9	2,03602127	32	0	B	ita
221054	54	WORD	OP	calvo	lebbroso	ctrl	3,467385034	5	8	3,051261237	17	3	A	ita
211054	54	WORD	OP	calvo	calvario	rel	3,467385034	5	8	2,728742325	17	2	B	ita
221055	55	WORD	OP	cernia	sciabola	ctrl	2,270104476	6	8	2,824391686	2	3	A	ita
211055	55	WORD	OP	cernia	cerniera	rel	2,270104476	6	8	3,220307008	2	2	B	ita
221056	56	WORD	OP	colle	parcheggio	ctrl	2,898493406	5	10	4,354233719	23	5	A	ita
211056	56	WORD	OP	colle	collezione	rel	2,898493406	5	10	4,098603254	23	8	B	ita
221057	57	WORD	OP	coscia	comunista	ctrl	3,506893575	6	9	3,798378253	7	2	A	ita
211057	57	WORD	OP	coscia	coscienza	rel	3,506893575	6	9	4,272810369	7	4	B	ita
221058	58	WORD	OP	costa	pigmento	ctrl	4,609473092	5	8	2,52336169	32	1	A	ita
211058	58	WORD	OP	costa	costanza	rel	4,609473092	5	8	2,93128592	32	2	B	ita
221059	59	WORD	OP	firma	bilanciere	ctrl	4,323982873	5	10	2,287833243	10	2	A	ita
211059	59	WORD	OP	firma	firmamento	rel	4,323982873	5	10	2,734991274	10	2	B	ita
221060	60	WORD	OP	forma	simpatico	ctrl	4,76910384	5	9	4,214587148	27	4	A	ita
211060	60	WORD	OP	forma	formaggio	rel	4,76910384	5	9	4,324621776	27	5	B	ita
221061	61	WORD	OP	forza	pompiere	ctrl	5,552103132	5	8	3,634968026	17	5	A	ita
211061	61	WORD	OP	forza	forziere	rel	5,552103132	5	8	2,81417252	17	2	B	ita
221062	62	WORD	OP	genero	pazienza	ctrl	3,48758842	6	8	4,350189561	7	3	A	ita
211062	62	WORD	OP	genero	generoso	rel	3,48758842	6	8	3,960669697	7	3	B	ita
221063	63	WORD	OP	gesta	sventurato	ctrl	2,997103204	5	10	2,561991092	25	3	A	ita
211063	63	WORD	OP	gesta	gestazione	rel	2,997103204	5	10	2,64576809	25	2	B	ita
221064	64	WORD	OP	gomito	capienza	ctrl	3,598314134	6	8	2,321256999	7	2	A	ita
211064	64	WORD	OP	gomito	gomitolo	rel	3,598314134	6	8	2,469676831	7	1	B	ita
221065	65	WORD	OP	indole	discepolo	ctrl	3,00716453	6	9	3,057210569	0	4	A	ita
211065	65	WORD	OP	indole	indolenza	rel	3,00716453	6	9	2,094013217	0	2	B	ita
221066	66	WORD	OP	maestra	vivandiere	ctrl	3,913145694	7	10	1,19092323	5	1	A	ita
211066	66	WORD	OP	maestra	maestranze	rel	3,913145694	7	10	1,844135744	5	0	B	ita
221067	67	WORD	OP	masso	artistico	ctrl	2,898493406	5	9	3,545031669	19	3	A	ita
211067	67	WORD	OP	masso	massaggio	rel	2,898493406	5	9	3,912321606	19	5	B	ita
221068	68	WORD	OP	quiete	vituperio	ctrl	3,396398267	6	9	1,491953226	7	0	A	ita
211068	68	WORD	OP	quiete	quietanza	rel	3,396398267	6	9	1,367014489	7	0	B	ita
221069	69	WORD	OP	serena	volubile	ctrl	1,734991274	6	8	2,898493406	9	3	A	ita
211069	69	WORD	OP	serena	serenata	rel	1,734991274	6	8	2,803707087	9	3	B	ita
221070	70	WORD	OP	sosta	alleanza	ctrl	3,799449264	5	8	3,804236391	21	4	A	ita
211070	70	WORD	OP	sosta	sostanza	rel	3,799449264	5	8	3,933648361	21	3	B	ita
221071	71	WORD	OP	tempera	plafoniera	ctrl	2,212112529	7	10	1,588863239	4	1	A	ita
211071	71	WORD	OP	tempera	temperanze	rel	2,212112529	7	10	1,889893	4	1	B	ita
221072	72	WORD	OP	testa	cioccolato	ctrl	5,506904066	5	10	4,259294648	31	6	A	ita
211072	72	WORD	OP	testa	testamento	rel	5,506904066	5	10	3,98853696	31	2	B	ita
221073	73	WORD	OP	tratto	scuderia	ctrl	4,201223187	6	8	3,175450543	14	3	A	ita
211073	73	WORD	OP	tratto	trattore	rel	4,201223187	6	8	3,242075752	14	3	B	ita
221074	74	WORD	OP	vanto	piacevole	ctrl	2,93128592	5	9	4,241689541	21	4	A	ita
211074	74	WORD	OP	vanto	vantaggio	rel	2,93128592	5	9	4,300164199	21	1	B	ita
221075	75	WORD	OP	viola	opinione	ctrl	3,934432995	5	8	4,422010351	12	1	A	ita
211075	75	WORD	OP	viola	violenza	rel	3,934432995	5	8	4,41011467	12	6	B	ita
211076	76	WORD	OP	bile	bilico	rel	2,834375907	4	6	2,906926574	28	4	A	ita
221076	76	WORD	OP	bile	barile	ctrl	2,834375907	4	6	3,450994618	28	8	B	ita
211077	77	WORD	OP	briga	brigante	rel	3,228349728	5	8	2,885528429	8	1	A	ita
221077	77	WORD	OP	briga	revisore	ctrl	3,228349728	5	8	2,653321228	8	3	B	ita
211078	78	WORD	OP	carro	carriera	rel	4,160339142	5	8	4,627165411	22	5	A	ita
221078	78	WORD	OP	carro	fiorente	ctrl	4,160339142	5	8	2,580089314	22	2	B	ita
211079	79	WORD	OP	cavia	caviale	rel	3,245919092	5	7	3,418809935	13	6	A	ita
221079	79	WORD	OP	cavia	lunario	ctrl	3,245919092	5	7	2,798378253	13	2	B	ita
211080	80	WORD	OP	cono	conato	rel	3,329225928	4	6	2,03602127	47	14	A	ita
221080	80	WORD	OP	cono	senile	ctrl	3,329225928	4	6	2,702806591	47	9	B	ita
211081	81	WORD	OP	costo	costume	rel	4,144682922	5	7	4,261145863	26	5	A	ita
221081	81	WORD	OP	costo	normale	ctrl	4,144682922	5	7	4,857066657	26	8	B	ita
211082	82	WORD	OP	doga	dogana	rel	1,367014489	4	6	3,538253245	31	2	A	ita
221082	82	WORD	OP	doga	urbana	ctrl	1,367014489	4	6	3,107377179	31	3	B	ita
211083	83	WORD	OP	falco	falcata	rel	3,792983221	5	7	2,19092323	14	5	A	ita
221083	83	WORD	OP	falco	corroso	ctrl	3,792983221	5	7	2,421372151	14	5	B	ita
211084	84	WORD	OP	fosso	fossile	rel	3,43766794	5	7	2,961775242	22	3	A	ita
221084	84	WORD	OP	fosso	calcolo	ctrl	3,43766794	5	7	3,528382491	22	3	B	ita
211085	85	WORD	OP	gara	garante	rel	4,46841784	4	7	3,09671911	40	4	A	ita
221085	85	WORD	OP	gara	padrone	ctrl	4,46841784	4	7	4,477155084	40	11	B	ita
211086	86	WORD	OP	gelo	geloso	rel	3,161734841	4	6	4,180817794	27	10	A	ita
221086	86	WORD	OP	gelo	dorato	ctrl	3,161734841	4	6	3,418809935	27	17	B	ita
211087	87	WORD	OP	grano	granito	rel	3,856504221	5	7	2,986803247	26	5	A	ita
221087	87	WORD	OP	grano	radioso	ctrl	3,856504221	5	7	2,824391686	26	3	B	ita
211088	88	WORD	OP	matto	mattanza	rel	4,546278953	5	8	1,844135744	31	1	A	ita
221088	88	WORD	OP	matto	plenario	ctrl	4,546278953	5	8	1,19092323	31	1	B	ita
211089	89	WORD	OP	mimo	mimosa	rel	2,954351224	4	6	2,844135744	30	3	A	ita
221089	89	WORD	OP	mimo	tisana	ctrl	2,954351224	4	6	2,844135744	30	2	B	ita
211090	90	WORD	OP	orma	ormeggio	rel	2,502677091	4	8	2,337051266	27	2	A	ita
221090	90	WORD	OP	orma	timoroso	ctrl	2,502677091	4	8	2,502677091	27	5	B	ita
211091	91	WORD	OP	oste	ostaggio	rel	3,016998033	4	8	4,101280787	14	5	A	ita
221091	91	WORD	OP	oste	acquario	ctrl	3,016998033	4	8	3,460436174	14	2	B	ita
211092	92	WORD	OP	pieta'	pietanza	rel	4,32526	5	8	2,543105748	1	2	A	ita
221092	92	WORD	OP	pieta'	stellata	ctrl	4,32526	5	8	2,480957841	1	4	B	ita
211093	93	WORD	OP	pigna	pignolo	rel	2,660745246	5	7	2,935216213	12	6	A	ita
221093	93	WORD	OP	pigna	festivo	ctrl	2,660745246	5	7	2,660745246	12	7	B	ita
211094	94	WORD	OP	rete	retaggio	rel	4,361331642	4	8	2,950591075	30	0	A	ita
221094	94	WORD	OP	rete	lampante	ctrl	4,361331642	4	8	2,911082533	30	2	B	ita
211095	95	WORD	OP	retta	rettile	rel	4,268291135	5	7	3,000482945	31	3	A	ita
221095	95	WORD	OP	retta	violino	ctrl	4,268291135	5	7	3,670930173	31	3	B	ita
211096	96	WORD	OP	sale	salario	rel	4,319806932	4	7	3,501616542	44	5	A	ita
221096	96	WORD	OP	sale	formale	ctrl	4,319806932	4	7	3,603383777	44	7	B	ita
211097	97	WORD	OP	stiva	stivale	rel	3,382653623	5	7	3,350791077	12	5	A	ita
221097	97	WORD	OP	stiva	europeo	ctrl	3,382653623	5	7	3,337051266	12	5	B	ita
211098	98	WORD	OP	tatto	tattico	rel	3,838794995	5	7	3,299826358	34	6	A	ita
221098	98	WORD	OP	tatto	caldaia	ctrl	3,838794995	5	7	3,282590188	34	2	B	ita
211099	99	WORD	OP	vento	ventola	rel	4,536100847	5	7	2,961775242	26	6	A	ita
221099	99	WORD	OP	vento	pelvico	ctrl	4,536100847	5	7	2,561991092	26	2	B	ita
211100	100	WORD	OP	vino	vinile	rel	4,702739771	4	6	2,844135744	42	5	A	ita
221100	100	WORD	OP	vino	embolo	ctrl	4,702739771	4	6	2,808971327	42	2	B	ita
221101	101	WORD	OR	albero	istinto	ctrl	4,603299767	6	7	4,180373048	12	4	A	ita
211101	101	WORD	OR	albero	albergo	rel	4,603299767	6	7	4,456684147	12	6	B	ita
221102	102	WORD	OR	banda	convento	ctrl	4,400304182	5	8	3,605896578	24	9	A	ita
211102	102	WORD	OR	banda	bandiera	rel	4,400304182	5	8	4,058979592	24	2	B	ita
221103	103	WORD	OR	barra	cespuglio	ctrl	3,469676831	5	9	3,37703161	24	1	A	ita
211103	103	WORD	OR	barra	barracuda	rel	3,469676831	5	9	2,660745246	24	0	B	ita
221104	104	WORD	OR	cambio	ridosso	ctrl	4,695122149	6	7	2,03602127	5	3	A	ita
211104	104	WORD	OR	cambio	cambusa	rel	4,695122149	6	7	2,702806591	5	1	B	ita
221105	105	WORD	OR	clava	prematuro	ctrl	2,25162107	5	9	3,266470191	11	3	A	ita
211105	105	WORD	OR	clava	clavicola	rel	2,25162107	5	9	3,115202516	11	1	B	ita
221106	106	WORD	OR	congruo	obsoleta	ctrl	1,889893234	7	8	2,605896578	2	3	A	ita
211106	106	WORD	OR	congruo	congrega	rel	1,889893234	7	8	3,135405902	2	0	B	ita
221107	107	WORD	OR	corda	travaglio	ctrl	4,279944731	5	9	3,411031318	25	1	A	ita
211107	107	WORD	OR	corda	cordoglio	rel	4,279944731	5	9	2,734991274	25	0	B	ita
221108	108	WORD	OR	corte	scongiuro	ctrl	4,570591264	5	9	3,425187354	33	2	A	ita
211108	108	WORD	OR	corte	corteccia	rel	4,570591264	5	9	3,337051266	33	0	B	ita
221109	109	WORD	OR	guado	ridicola	ctrl	2,638081261	5	8	3,980856311	11	5	A	ita
211109	109	WORD	OR	guado	guadagno	rel	2,638081261	5	8	3,962877979	11	3	B	ita
221110	110	WORD	OR	lenza	cardiaco	ctrl	2,734991274	5	8	3,998796362	16	2	A	ita
211110	110	WORD	OR	lenza	lenzuola	rel	2,734991274	5	8	3,857441211	16	5	B	ita
221111	111	WORD	OR	mandria	demoniaco	ctrl	3,306533742	7	9	2,93128592	1	3	A	ita
211111	111	WORD	OR	mandria	mandrillo	rel	3,306533742	7	9	2,287833243	1	3	B	ita
221112	112	WORD	OR	massa	collasso	ctrl	4,130941385	5	8	3,45337432	23	3	A	ita
211112	112	WORD	OR	massa	massacro	rel	4,130941385	5	8	3,818800925	23	2	B	ita
221113	113	WORD	OR	merce	castagno	ctrl	4,028511668	5	8	2,321256999	16	3	A	ita
211113	113	WORD	OR	merce	mercurio	rel	4,028511668	5	8	3,507941331	16	0	B	ita
221114	114	WORD	OR	museo	idilliaco	ctrl	4,196103743	5	9	2,352291232	3	2	A	ita
211114	114	WORD	OR	museo	museruola	rel	4,196103743	5	9	2,682284924	3	1	B	ita
221115	115	WORD	OR	ordine	ristoro	ctrl	4,965367199	6	7	2,990263779	13	2	A	ita
211115	115	WORD	OR	ordine	ordigno	rel	4,965367199	6	7	3,309848983	13	1	B	ita
221116	116	WORD	OR	passero	salmonella	ctrl	3,137866501	7	10	2,638081261	8	0	A	ita
211116	116	WORD	OR	passero	passerella	rel	3,137866501	7	10	3,26464158	8	2	B	ita
221117	117	WORD	OR	pelle	pagamento	ctrl	4,724313938	5	9	3,972319535	28	3	A	ita
211117	117	WORD	OR	pelle	pellicola	rel	4,724313938	5	9	3,666594418	28	1	B	ita
221118	118	WORD	OR	raggio	colosso	ctrl	4,275678193	6	7	2,803707087	12	4	A	ita
211118	118	WORD	OR	raggio	raggiro	rel	4,275678193	6	7	2,614169104	12	3	B	ita
221119	119	WORD	OR	resto	vergogna	ctrl	5,130891521	5	8	4,30968382	23	3	A	ita
211119	119	WORD	OR	resto	restauro	rel	5,130891521	5	8	3,122889345	23	3	B	ita
221120	120	WORD	OR	salame	malaugurio	ctrl	3,379851714	6	10	2,480957841	9	0	A	ita
211120	120	WORD	OR	salame	salamandra	rel	3,379851714	6	10	2,502677091	9	1	B	ita
221121	121	WORD	OR	scalo	sonaglio	ctrl	3,080224933	5	8	2,352291232	11	0	A	ita
211121	121	WORD	OR	scalo	scalogno	rel	3,080224933	5	8	2,270104476	11	2	B	ita
221122	122	WORD	OR	scampo	ossequio	ctrl	3,552651066	6	8	2,065984493	9	1	A	ita
211122	122	WORD	OR	scampo	scampolo	rel	3,552651066	6	8	1,93128592	9	1	B	ita
221123	123	WORD	OR	soffio	clausola	ctrl	3,400438245	6	8	3,316404496	6	3	A	ita
211123	123	WORD	OR	soffio	soffitto	rel	3,400438245	6	8	3,829412487	6	5	B	ita
221124	124	WORD	OR	squalo	trapianto	ctrl	3,921301699	6	9	3,781987837	2	2	A	ita
211124	124	WORD	OR	squalo	squallido	rel	3,921301699	6	9	3,389580317	2	4	B	ita
221125	125	WORD	OR	trama	sostegno	ctrl	3,515205685	5	8	4,034778653	18	1	A	ita
211125	125	WORD	OR	trama	tramonto	rel	3,515205685	5	8	3,980856311	18	3	B	ita
211126	126	WORD	OR	avo	avorio	rel	2,469676831	3	6	3,201647095	41	3	A	ita
221126	126	WORD	OR	avo	patria	ctrl	2,469676831	3	6	3,981208394	41	5	B	ita
211127	127	WORD	OR	bocca	boccia	rel	4,963684877	5	6	3,05424609	18	11	A	ita
221127	127	WORD	OR	bocca	sobria	ctrl	4,963684877	5	6	3,385437572	18	2	B	ita
211128	128	WORD	OR	cavo	cavallo	rel	4,195889117	4	7	4,765822219	32	13	A	ita
221128	128	WORD	OR	cavo	codardo	ctrl	4,195889117	4	7	4,020227003	32	5	B	ita
211129	129	WORD	OR	cella	cellula	rel	4,41116211	5	7	3,621482	31	1	A	ita
221129	129	WORD	OR	cella	relitto	ctrl	4,41116211	5	7	3,244001674	31	5	B	ita
211130	130	WORD	OR	coro	corallo	rel	3,945271566	4	7	2,844135744	44	2	A	ita
221130	130	WORD	OR	coro	baruffa	ctrl	3,945271566	4	7	2,352291232	44	1	B	ita
211131	131	WORD	OR	faro	faringe	rel	3,786970238	4	7	2,120342156	45	2	A	ita
221131	131	WORD	OR	faro	omicida	ctrl	3,786970238	4	7	3,798914089	45	6	B	ita
211132	132	WORD	OR	guano	guanto	rel	2,52336169	5	6	3,687852878	9	12	A	ita
221132	132	WORD	OR	guano	stalla	ctrl	2,52336169	5	6	3,662214941	9	12	B	ita
211133	133	WORD	OR	lama	lamento	rel	4,001155748	4	7	3,537276204	35	7	A	ita
221133	133	WORD	OR	lama	monello	ctrl	4,001155748	4	7	2,990263779	35	5	B	ita
211134	134	WORD	OR	lana	lancia	rel	3,875319708	4	6	4,022152924	41	11	A	ita
221134	134	WORD	OR	lana	radice	ctrl	3,875319708	4	6	3,539228093	41	7	B	ita
211135	135	WORD	OR	luce	lucertola	rel	5,005037586	4	9	3,349285722	20	2	A	ita
221135	135	WORD	OR	luce	dinosauro	ctrl	5,005037586	4	9	3,444987683	20	2	B	ita
211136	136	WORD	OR	lupo	lupara	rel	4,449560513	4	6	2,065984493	18	2	A	ita
221136	136	WORD	OR	lupo	frolla	ctrl	4,449560513	4	6	2,381254928	18	4	B	ita
211137	137	WORD	OR	male	malta	rel	5,670671245	4	5	2,77638396	44	23	A	ita
221137	137	WORD	OR	male	riffa	ctrl	5,670671245	4	5	2,03602127	44	1	B	ita
211138	138	WORD	OR	mano	manto	rel	5,382388218	4	5	2,876664969	45	36	A	ita
221138	138	WORD	OR	mano	spola	ctrl	5,382388218	4	5	2,513142525	45	11	B	ita
211139	139	WORD	OR	meta	metallo	rel	3,743591446	4	7	4,024707605	39	4	A	ita
221139	139	WORD	OR	meta	dipinto	ctrl	3,743591446	4	7	4,05927373	39	6	B	ita
211140	140	WORD	OR	oblio	obliquo	rel	3,226352968	5	7	2,168646835	7	3	A	ita
221140	140	WORD	OR	oblio	cruento	ctrl	3,226352968	5	7	2,502677091	7	3	B	ita
211141	141	WORD	OR	palla	pallido	rel	4,670354567	5	7	3,617434491	44	6	A	ita
221141	141	WORD	OR	palla	storico	ctrl	4,670354567	5	7	3,708119128	44	2	B	ita
211142	142	WORD	OR	piano	pianeta	rel	5,375600468	5	7	4,708580898	24	4	A	ita
221142	142	WORD	OR	piano	salotto	ctrl	5,375600468	5	7	3,867159447	24	5	B	ita
211143	143	WORD	OR	prode	prodigio	rel	2,86761684	5	8	3,389580317	20	1	A	ita
221143	143	WORD	OR	prode	prefisso	ctrl	2,86761684	5	8	3,112609706	20	3	B	ita
211144	144	WORD	OR	riso	riserbo	rel	4,238781957	4	7	2,689233784	34	2	A	ita
221144	144	WORD	OR	riso	ghianda	ctrl	4,238781957	4	7	2,722402147	34	3	B	ita
211145	145	WORD	OR	sala	salasso	rel	4,831006961	4	7	2,446195735	40	3	A	ita
221145	145	WORD	OR	sala	frangia	ctrl	4,831006961	4	7	2,808971327	40	6	B	ita
211146	146	WORD	OR	scia	sciame	rel	3,508986565	4	6	2,942971678	24	5	A	ita
221146	146	WORD	OR	scia	staffa	ctrl	3,508986565	4	6	2,682284924	24	3	B	ita
211147	147	WORD	OR	spia	spiaggia	rel	4,444261235	4	8	4,475241145	24	1	A	ita
221147	147	WORD	OR	spia	orologio	ctrl	4,444261235	4	8	4,495736773	24	3	B	ita
211148	148	WORD	OR	spina	spinaci	rel	4,028195933	5	7	3,135405902	19	3	A	ita
221148	148	WORD	OR	spina	litigio	ctrl	4,028195933	5	7	3,680178398	19	4	B	ita
211149	149	WORD	OR	tribu'	tribuna	rel	2	5	7	3,102080839	1	3	A	ita
221149	149	WORD	OR	tribu'	lattice	ctrl	2	5	7	2,993696955	1	7	B	ita
211150	150	WORD	OR	vela	velcro	rel	3,545991436	4	6	2,622286994	34	2	A	ita
221150	150	WORD	OR	vela	olezzo	ctrl	3,545991436	4	6	2,232315915	34	3	B	ita
212151	151	NONWORD	NA	doso	doloso	rel	NA	4	6	3,266470191	34	5	A	ita
